refcat,n_unidades,uso_dominante,es_mixta,valor_catastral_eur,valor_suelo_eur,valor_construccion_eur,cuota_ibi_eur,n_exentos,n_bonificados,habitantes_estimados,densidad_hab_por_unidad,via_referencia
2270412UK5327S,1,Residencial,0,47651.11,10561.29,37089.82,200.13,0,0,1,1,CL REINA SOFIA 0004
2469923UK5326N,1,Residencial,0,49121.67,8371.75,40749.92,206.31,0,0,1.87,1.87,CL CAMINO 0001
2368678UK5326N,1,Residencial,0,44193.15,5151.83,39041.32,185.61,0,0,4,4,CL LOS CLAVELES 0037
2269707UK5326N,1,Residencial,0,35152.43,6396.87,28755.56,147.64,0,0,0.67,0.67,CL JARDINES 0012
2269806UK5326N,1,Residencial,0,37593.06,5556.95,32036.11,157.89,0,0,0.36,0.36,AV CASTILLA LA MANCHA 0010
2472627UK5327S,1,Residencial,0,35039.21,6525.67,28513.54,147.16,0,0,2,2,CL VIRGEN DEL BUEN CAMINO 0031
4820957UK5342S,1,Residencial,0,37386.22,10221.74,27164.48,157.02,0,0,0,0,CL MAR CRISTAL 0001
3222416UK5332S,1,Residencial,0,40879.70,16070.96,24808.74,171.69,0,0,0,0,CL CABO DE SAN ROQUE 0197
4152636UK5345S,1,Residencial,0,100497.06,10667.85,89829.21,422.09,0,0,0,0,UR SERR PLAYA S 8R 0531
3247402UK5334N,1,Residencial,0,63557.82,15529.33,48028.49,266.94,0,0,2,2,UR SERR PLAYA S 6R 0058
5421509UK5352S,1,Residencial,0,59025.39,18113.45,40911.94,247.91,0,0,0,0,UR SERR PLAYA SJ 0012
5421516UK5352S,1,Residencial,0,60558.83,17064.34,43494.49,254.35,0,0,0,0,UR SERR PLAYA SJ 0019
4220602UK5342S,1,Residencial,0,49900.83,15216.71,34684.12,209.58,0,0,0,0,UR SERR PLAYA SB 0008
4331406UK5343S,1,Residencial,0,47367.05,18569.15,28797.90,198.94,0,0,2,2,UR SERR PLAYA S4 0058
4918810UK5341N,1,Residencial,0,55800.59,14373.67,41426.92,234.36,0,0,0.04,0.04,UR SERR PLAYA SG 0003
2270109UK5327S,1,Residencial,0,48294.87,8449.82,39845.05,202.84,0,0,0.04,0.04,CL TALAVERA 0003
3937101UK5333N,1,Residencial,0,89810.40,14192.40,75618.00,377.20,0,0,0,0,UR SERR PLAYA S5 0256
4624738UK5342S,1,Residencial,0,25584.22,7868.28,17715.94,107.45,0,0,0,0,CL MAR ALBORAN 0102
2368643UK5326N,1,Residencial,0,39842.54,6396.87,33445.67,167.34,0,0,0.67,0.67,CL LOS CLAVELES 0017
2368635UK5326N,1,Residencial,0,38640.43,5194.78,33445.65,162.29,0,0,2.67,2.67,CL LOS CLAVELES 0001
4816803UK5341N,1,Residencial,0,95182.09,23940.67,71241.42,399.76,0,0,1.5,1.5,UR SERR PLAYA SI 0065
2471537UK5327S,1,Residencial,0,50428.89,15573.63,34855.26,211.80,0,0,0.08,0.08,CL HINOJOSA 0006
2369401UK5326N,3,Residencial,0,71047.99,6164.24,64883.75,298.40,0,0,0.38,0.13,CL LAGAR 0001
2372651UK5327S,1,Residencial,0,65480.42,19885.37,45595.05,275.02,0,0,0,0,CL DR LOPEZ TIMONEDA 0008
45155A00300178,1,Residencial,0,136343.79,2397.93,133945.86,572.64,0,0,0,0,0000
2370447UK5327S,1,Residencial,0,17555.61,2311.29,15244.32,73.73,0,0,0,0,CL REINA SOFIA 0020
2370448UK5327S,1,Residencial,0,9650.85,2677.38,6973.47,40.53,0,0,0,0,CL JUAN CARLOS I 0007
2370707UK5327S,1,Residencial,0,36611.89,3863.87,32748.02,153.77,0,0,0.67,0.67,CL CASTILLO 0007
45155A00300180,1,Residencial,0,109461.96,1080.30,108381.66,459.74,0,0,0,0,0000
45155A00610123,1,Residencial,0,156524.35,3107.80,153416.55,657.40,0,0,0,0,0000
45155A00700058,1,Residencial,0,11929.75,140.49,11789.26,50.10,0,0,0,0,0000
2372647UK5327S,1,Residencial,0,60155.32,6491.32,53664.00,252.65,0,0,0,0,CL HINOJOSA 0015
2372648UK5327S,1,Residencial,0,49378.65,4499.66,44878.99,207.39,0,0,4.25,4.25,CL ERA EMPEDRADA 0001
2372649UK5327S,1,Residencial,0,49919.61,5040.59,44879.02,209.66,0,0,1.54,1.54,CL ERA EMPEDRADA 0003
2368663UK5326N,1,Residencial,0,44494.57,5624.09,38870.48,186.88,0,0,0.5,0.5,CL LOS CLAVELES 0008
2368664UK5326N,1,Residencial,0,47896.19,5366.50,42529.69,201.16,0,0,2.86,2.86,CL LOS CLAVELES 0010
4421143UK5342S,1,Residencial,0,32099.30,2704.69,29394.61,134.82,0,0,0,0,AV PLAYA 0032
4816815UK5341N,1,Residencial,0,56466.20,14612.53,41853.67,237.16,0,0,0.08,0.08,UR SERR PLAYA SI 0006
3156907UK5335N,1,Residencial,0,29152.27,10147.59,19004.68,122.44,0,0,0,0,UR SERR PLAYA S 6R 0120
3252621UK5335S,1,Residencial,0,80330.71,15824.39,64506.32,337.39,0,0,0,0,UR SERR PLAYA S 6R 0104
2521101UK5322S,1,Residencial,0,177371.92,172382.29,4989.63,744.96,0,0,0,0,TN SECTOR 7 7011
4220609UK5342S,1,Residencial,0,68784.16,16860.60,51923.56,288.89,0,0,0,0,UR SERR PLAYA SB 0011
2368646UK5326N,1,Residencial,0,44089.50,5774.35,38315.15,185.18,0,0,0,0,CL VIOLETAS 0012
2471536UK5327S,1,Residencial,0,49114.17,20811.35,28302.82,206.28,0,0,0,0,CL VIRGEN DEL BUEN CAMINO 0036
2372653UK5327S,1,Residencial,0,47917.47,5237.69,42679.78,201.25,0,0,0.03,0.03,PZ LIBERTAD DE LA 0010
2370446UK5327S,1,Residencial,0,9130.64,2262.11,6868.53,38.35,0,0,0,0,CL REINA SOFIA 0020
2469937UK5326N,1,Residencial,0,52541.32,6366.61,46174.71,220.67,0,1,2.86,2.86,AV SERRANILLOS 0022
2469938UK5326N,1,Residencial,0,67121.44,10040.23,57081.21,281.91,0,0,1.2,1.2,AV SERRANILLOS 0022
2469939UK5326N,1,Residencial,0,53081.98,6351.98,46730.00,222.94,0,0,4.67,4.67,CL CAMINO 0017
2469940UK5326N,1,Residencial,0,53715.62,6615.44,47100.18,225.61,0,0,4.67,4.67,CL CAMINO 0017
45155A00510119,1,Residencial,0,164506.17,3044.27,161461.90,690.93,0,0,0,0,0000
45155A00600128,1,Residencial,0,161703.85,5401.62,156302.23,679.16,0,0,0,0,0000
3110603UK5331S,1,Residencial,0,146313.54,85483.40,60830.14,614.52,0,0,0,0,UR REGADIOS DE SAN ROMAN 0029
2469904UK5326N,1,Residencial,0,48515.04,10928.16,37586.88,203.76,0,1,3,3,AV SERRANILLOS 0008
4820964UK5342S,1,Residencial,0,32798.62,8676.18,24122.44,137.75,0,0,0.67,0.67,CL MAR CRISTAL 0062
2368648UK5326N,1,Residencial,0,43982.17,5667.02,38315.15,184.73,0,0,3.67,3.67,CL VIOLETAS 0008
2469921UK5326N,1,Residencial,0,49235.41,7317.96,41917.45,206.79,0,0,1.87,1.87,CL CAMINO 0001
2368672UK5326N,1,Residencial,0,44880.06,5838.75,39041.31,188.50,0,0,3,3,CL LOS CLAVELES 0026
2368676UK5326N,1,Residencial,0,46975.17,7933.84,39041.33,197.30,0,0,3,3,CL LOS CLAVELES 0034
2271508UK5327S,1,Residencial,0,33977.43,6049.52,27927.91,142.71,0,0,0,0,CL VIRGEN DEL BUEN CAMINO 0007
4820922UK5342S,1,Residencial,0,21897.65,3126.23,18771.42,91.97,0,0,1.03,1.03,CL MAR CRISTAL 0022
3853822UK5335S,1,Residencial,0,108423.88,13994.31,94429.57,455.38,0,0,2,2,UR SERR PLAYA S 7R 0281
3547213UK5334N,1,Residencial,0,38033.23,14085.64,23947.59,159.74,0,0,0,0,UR SERR PLAYA S 6R 0148
3857310UK5335N,1,Residencial,0,63176.17,13059.94,50116.23,265.34,0,0,0,0,UR SERR PLAYA S 8R 0302
4820919UK5342S,1,Residencial,0,21792.28,3020.83,18771.45,91.53,0,0,2.5,2.5,CL MAR CRISTAL 0019
3525501UK5332N,1,Residencial,0,76447.87,12209.12,64238.75,321.08,0,0,0,0,UR SERR PLAYA S2 0307
4722455UK5342S,1,Residencial,0,62243.63,16200.23,46043.40,261.42,0,0,3.04,3.04,UR SERR PLAYA SC 0024
3828609UK5332N,1,Residencial,0,74012.55,12392.53,61620.02,310.85,0,0,0,0,UR SERR PLAYA S3 0176
3857323UK5335N,1,Residencial,0,71251.20,13470.92,57780.28,299.26,0,0,1,1,UR SERR PLAYA S 7R 0259
4421120UK5342S,1,Residencial,0,36529.18,3126.23,33402.95,153.42,0,0,0,0,AV PLAYA 0043
2368625UK5326N,1,Residencial,0,37343.16,4765.45,32577.71,156.84,0,0,0,0,CL LOS ROSALES 0008
2368632UK5326N,1,Residencial,0,36467.70,4636.64,31831.06,153.16,0,0,0.03,0.03,CL LOS ROSALES 0022
2372633UK5327S,1,Residencial,0,29924.36,2966.19,26958.17,125.68,0,0,1.54,1.54,CL SAN LUIS GONZAGA 0003
4428902UK5342N,1,Residencial,0,56823.48,15525.11,41298.37,238.66,0,0,0,0,UR SERR PLAYA S4 0090
4218802UK5341N,1,Residencial,0,39784.54,16579.61,23204.93,167.10,0,0,0.07,0.07,UR SERR PLAYA SB 0013
2752121UK5325S,1,Residencial,0,550249.27,185857.97,364391.30,2311.05,0,0,0,0,TN SECTOR 8 0000
2469922UK5326N,1,Residencial,0,49176.86,7259.42,41917.44,206.54,0,0,1.87,1.87,CL CAMINO 0001
4821320UK5342S,1,Residencial,0,52455.13,17563.15,34891.98,220.31,0,0,4,4,UR SERR PLAYA SD 0026
5123934UK5352S,1,Residencial,0,61697.53,14682.77,47014.76,259.13,0,0,0,0,UR SERR PLAYA SH 0055
2070709UK5327S,1,Residencial,0,45191.85,9607.02,35584.83,189.81,0,0,0.04,0.04,CR TALAVERA-SM VALDEIGLESIAS 0003
3632402UK5333S,1,Residencial,0,56505.41,11654.88,44850.53,237.32,0,0,2,2,UR SERR PLAYA S5 0221
4220604UK5342S,1,Residencial,0,144646.61,39224.39,105422.22,607.52,0,0,0.04,0.04,UR SERR PLAYA SB 0003
5025610UK5352N,1,Residencial,0,40787.27,15989.48,24797.79,171.31,0,0,0.5,0.5,UR SERR PLAYA SI 0051
2570108UK5327S,1,Residencial,0,12906.65,5518.70,7387.95,54.21,0,0,0,0,CL IGLESIA 0001
3547221UK5334N,1,Residencial,0,95506.69,15557.41,79949.28,401.13,0,0,2,2,UR SERR PLAYA S 6R 0091
2953904UK5325S,1,Residencial,0,47088.41,15806.83,31281.58,197.77,0,0,0,0,UR SERR PLAYA S 6R 0031
2471516UK5327S,1,Residencial,0,26950.94,3884.95,23065.99,113.19,0,0,5.94,5.94,CL OLIVILLA 0001
5421560UK5352S,1,Residencial,0,43327.80,19122.75,24205.05,181.98,0,0,0,0,UR SERR PLAYA SJ 0052
5123901UK5352S,1,Residencial,0,53017.72,14640.62,38377.10,222.67,0,0,1,1,UR SERR PLAYA SH 0048
4322502UK5342S,1,Residencial,0,92904.18,24373.43,68530.75,390.20,0,0,0,0,UR SERR PLAYA SA 0007
3252624UK5335S,1,Residencial,0,57037.75,15856.00,41181.75,239.56,0,0,2,2,UR SERR PLAYA S 6R 0107
5322415UK5352S,1,Residencial,0,43369.07,13966.18,29402.89,182.15,0,0,0,0,UR SERR PLAYA SJ 0089
3357807UK5335N,1,Residencial,0,62801.37,14187.50,48613.87,263.77,0,0,0,0,UR SERR PLAYA S 7R 0201
4323909UK5342S,1,Residencial,0,98950.26,22480.82,76469.44,415.59,0,0,0,0,UR SERR PLAYA SA 0016
2807910UK5320N,1,Residencial,0,83180.65,43635.31,39545.34,349.36,0,0,0,0,UR REGADIOS DE SAN ROMAN 0012
2670130UK5327S,1,Residencial,0,19307.19,3651.34,15655.85,81.09,0,0,0.27,0.27,CL ABAJO 0013
3118810UK5331N,1,Residencial,0,92542.75,19272.38,73270.37,388.68,0,0,3,3,CL CABO DE SAN ROQUE 0219
4558423UK5345N,1,Residencial,0,80492.25,14984.86,65507.39,338.07,0,0,0,0,UR SERR PLAYA S 8R 0475
3016906UK5331N,1,Residencial,0,49853.31,18047.88,31805.43,209.38,0,0,0,0,UR SERR PLAYA S2 0000
4224914UK5342S,1,Residencial,0,60681.95,12274.53,48407.42,254.86,0,0,0,0,UR SERR PLAYA S1 0122
2368641UK5326N,1,Residencial,0,38210.68,4679.58,33531.10,160.48,0,0,3.07,3.07,CL LOS CLAVELES 0013
5322411UK5352S,1,Residencial,0,60048.08,14303.40,45744.68,252.20,0,0,0,0,UR SERR PLAYA SJ 0085
3727804UK5332N,1,Residencial,0,97918.83,15598.88,82319.95,411.26,0,0,0,0,UR SERR PLAYA S2 0287
4624710UK5342S,2,Residencial,0,49430.19,5339.16,44091.03,207.61,0,0,0.75,0.38,CL ISLA MALLORCA 0007
4816819UK5341N,1,Residencial,0,49716.99,15750.62,33966.37,208.81,0,0,2,2,UR SERR PLAYA SI 0002
4331429UK5343S,1,Residencial,0,63979.41,14177.67,49801.74,268.71,0,0,5,5,UR SERR PLAYA S4 0056
2469924UK5326N,1,Residencial,0,47742.22,8957.20,38785.02,200.52,0,0,2.74,2.74,CL CAMINO 0003
2368671UK5326N,1,Residencial,0,44837.13,5795.81,39041.32,188.32,0,0,3.04,3.04,CL LOS CLAVELES 0024
2269706UK5326N,1,Residencial,0,42605.30,6225.15,36380.15,178.94,0,0,0.36,0.36,CL JARDINES 0010
2269807UK5326N,1,Residencial,0,37593.06,5556.95,32036.11,157.89,0,0,0.67,0.67,AV CASTILLA LA MANCHA 0012
4520511UK5342S,1,Residencial,0,50218.96,14401.77,35817.19,210.92,0,0,0,0,UR SERR PLAYA SD 0046
4719427UK5341N,1,Residencial,0,27299.72,4952.78,22346.94,114.66,0,0,0,0,CL MAR CRISTAL 0052
3156913UK5335N,1,Residencial,0,74202.22,15806.83,58395.39,311.65,0,0,2,2,UR SERR PLAYA S 6R 0109
4152612UK5345S,1,Residencial,0,57978.50,10609.87,47368.63,243.51,0,0,2,2,UR SERR PLAYA S 8R 0372
4228815UK5342N,1,Residencial,0,36060.52,9461.60,26598.92,151.45,0,0,4.5,4.5,UR SERR PLAYA S3 0106
4357112UK5345N,1,Residencial,0,61197.43,14566.86,46630.57,257.03,0,0,2,2,UR SERR PLAYA S 8R 0348
4624760UK5342S,1,Residencial,0,22281.37,5971.45,16309.92,93.58,0,0,0,0,CL MAR ALBORAN 0116
3156912UK5335N,1,Residencial,0,133954.57,13895.95,120058.62,562.61,0,0,0,0,UR SERR PLAYA S 6R 0125
4917605UK5341N,1,Residencial,0,43538.69,16593.65,26945.04,182.86,0,0,2,2,UR SERR PLAYA SI 0046
3317518UK5331N,1,Residencial,0,71091.12,13464.60,57626.52,298.58,0,0,2,2,CL CABO DE SAN ROQUE 0163
5421503UK5352S,1,Residencial,0,62689.73,13952.16,48737.57,263.30,0,0,4.08,4.08,UR SERR PLAYA SJ 0006
4722414UK5342S,1,Residencial,0,67644.44,15202.64,52441.80,284.11,0,0,0,0,UR SERR PLAYA SC 0047
4331408UK5343S,1,Residencial,0,60263.41,14994.00,45269.41,253.11,0,0,0,0,UR SERR PLAYA S4 0028
2472635UK5327S,2,Residencial,0,43200.04,3048.10,40151.94,181.44,0,0,0.67,0.34,CL HINOJOSA 0026
2470505UK5327S,1,Residencial,0,21358.30,12854.65,8503.65,89.70,0,0,2.83,2.83,PZ CONSTITUCION 0006
3857301UK5335N,1,Residencial,0,144076.72,13299.51,130777.21,605.12,0,0,0,0,UR SERR PLAYA S 7R 0263
2070707UK5327S,1,Residencial,0,71056.40,8763.99,62292.41,298.44,0,0,1.33,1.33,CR TALAVERA-SM VALDEIGLESIAS 0007
4626721UK5342N,1,Residencial,0,51769.24,13110.53,38658.71,217.43,0,0,0,0,UR SERR PLAYA S1 0108
2956107UK5325N,1,Residencial,0,59436.38,15806.83,43629.55,249.63,0,0,0,0,UR SERR PLAYA S 6R 0044
2469910UK5326N,1,Residencial,0,47042.56,6264.17,40778.39,197.58,0,0,0.33,0.33,CL LOS CEREALES 0007
2368682UK5326N,1,Residencial,0,44193.15,5151.83,39041.32,185.61,0,0,4,4,CL LOS CLAVELES 0029
2368686UK5326N,1,Residencial,0,44064.36,5023.04,39041.32,185.07,0,0,0,0,CL LOS CLAVELES 0021
2269803UK5326N,1,Residencial,0,38997.35,5667.02,33330.33,163.79,0,0,0,0,AV CASTILLA LA MANCHA 0004
2270110UK5327S,1,Residencial,0,104328.81,8186.36,96142.45,438.18,0,0,0,0,CL TALAVERA 0001
5421513UK5352S,1,Residencial,0,55888.62,17031.55,38857.07,234.73,0,0,0,0,UR SERR PLAYA SJ 0016
4624706UK5342S,2,Residencial,0,53910.36,5620.16,48290.20,226.43,0,0,1.04,0.52,CL ISLA MALLORCA 0003
4719450UK5341N,1,Residencial,0,24145.74,5374.30,18771.44,101.41,0,0,0,0,CL MAR CRISTAL 0058
2266330UK5326N,1,Residencial,0,48253.73,3574.08,44679.65,202.67,0,0,4.5,4.5,CR SERRANILLOS 0014
3921109UK5332S,1,Residencial,0,158368.72,15923.44,142445.28,665.15,0,0,1,1,UR SERR PLAYA S1 0023
4624757UK5342S,1,Residencial,0,22281.37,5971.45,16309.92,93.58,0,0,0,0,CL MAR ALBORAN 0119
4322508UK5342S,1,Residencial,0,87491.31,22589.01,64902.30,367.46,0,0,0.71,0.71,UR SERR PLAYA SA 0003
2370451UK5327S,1,Residencial,0,4704.18,3098.11,1606.07,19.76,0,0,0,0,CL REINA SOFIA 0020
3744717UK5334S,1,Residencial,0,23953.84,8781.57,15172.27,100.61,0,0,0,0,UR SERR PLAYA S 6R 0079
45155A00820005,1,Residencial,0,16017.09,254.75,15762.34,67.27,0,0,0,0,0000
3853823UK5335S,1,Residencial,0,67604.57,8799.13,58805.44,283.94,0,0,0,0,UR SERR PLAYA S 7R 0249
4519806UK5341N,1,Residencial,0,82409.94,36847.49,45562.45,346.12,0,0,0,0,UR SERR PLAYA DUPLES 0001
3727801UK5332N,1,Residencial,0,79060.31,15859.51,63200.80,332.05,0,0,0,0,UR SERR PLAYA S2 0290
3552307UK5335S,1,Residencial,0,130685.92,14261.27,116424.65,548.88,0,0,0,0,UR SERR PLAYA S 7R 0214
4719707UK5341N,1,Residencial,0,66094.94,19909.58,46185.36,277.60,0,0,0,0,UR SERR PLAYA SE 0045
3947401UK5334N,1,Residencial,0,93876.14,12645.46,81230.68,394.28,0,0,2.5,2.5,UR SERR PLAYA S 7R 0237
4617820UK5341N,1,Residencial,0,74874.72,17956.54,56918.18,314.47,0,0,1.5,1.5,UR SERR PLAYA SF 0011
2570104UK5327S,1,Residencial,0,274373.44,177088.41,97285.03,1152.37,0,0,6,6,PZ CONSTITUCION 0007
3632426UK5333S,1,Residencial,0,103481.41,15087.42,88393.99,434.62,0,0,0,0,UR SERR PLAYA S5 0205
3618908UK5331N,1,Residencial,0,65898.41,16075.89,49822.52,276.77,0,0,0,0,UR SERR PLAYA S1 0126
4127209UK5342N,1,Residencial,0,72048.83,12348.28,59700.55,302.61,0,0,0,0,UR SERR PLAYA S3 0120
4719710UK5341N,1,Residencial,0,77481.65,19403.76,58077.89,325.42,0,0,0,0,UR SERR PLAYA SE 0048
4820950UK5342S,1,Residencial,0,19019.27,3688.24,15331.03,79.88,0,0,0,0,CL MAR CRISTAL 0006
3632421UK5333S,1,Residencial,0,45188.51,18328.19,26860.32,189.79,0,0,0,0,UR SERR PLAYA S5 0200
4722439UK5342S,1,Residencial,0,59749.08,21806.40,37942.68,250.95,0,0,0,0,UR SERR PLAYA SC 0007
4037712UK5343N,1,Residencial,0,68751.38,18608.50,50142.88,288.76,0,0,0,0,UR SERR PLAYA S5 0305
2269814UK5326N,1,Residencial,0,34194.86,4550.78,29644.08,143.62,0,0,0,0,AV CASTILLA LA MANCHA 0026
2473104UK5327S,1,Residencial,0,49998.53,5261.90,44736.63,209.99,0,0,1,1,CL HINOJOSA 0041
2473114UK5327S,1,Residencial,0,52394.38,5507.78,46886.60,220.06,0,0,2,2,CL HINOJOSA 0021
2473118UK5327S,1,Residencial,0,51178.77,6442.14,44736.63,214.95,0,0,3,3,CL ERA EMPEDRADA 0008
4719431UK5341N,1,Residencial,0,16390.69,3512.61,12878.08,68.84,0,0,1,1,CL MAR CRISTAL 0056
4820923UK5342S,1,Residencial,0,24110.61,5339.18,18771.43,101.26,0,0,0,0,CL MAR CRISTAL 0023
23686C3UK5326N,1,Residencial,0,91428.27,10327.11,81101.16,384.00,0,0,0,0,CL ERAS 0007
45155A00830005,1,Residencial,0,77627.82,1155.23,76472.59,326.04,0,0,0,0,0000
4428922UK5342N,1,Residencial,0,98197.27,16725.01,81472.26,412.43,0,0,1,1,UR SERR PLAYA S4 0077
4428923UK5342N,1,Residencial,0,92954.44,16351.28,76603.16,390.41,0,0,0,0,UR SERR PLAYA S4 0079
45155A00530119,1,Residencial,0,236262.89,2285.53,233977.36,992.30,0,0,0,0,0000
45155A00300182,1,Residencial,0,126694.86,971.02,125723.84,532.12,0,0,0,0,0000
3118812UK5331N,1,Residencial,0,83336.68,25030.99,58305.69,350.01,0,0,0,0,UR SERR PLAYA S2 0221
4719402UK5341N,1,Residencial,0,16671.70,3793.62,12878.08,70.02,0,0,0,0,CL MAR CRISTAL 0067
4719722UK5341N,1,Residencial,0,68944.51,17900.34,51044.17,289.57,0,0,2,2,UR SERR PLAYA SE 0002
4421118UK5342S,1,Residencial,0,44786.46,15982.46,28804.00,188.10,0,0,0,0,AV PLAYA 0041
2571106UK5327S,1,Residencial,0,24799.18,13988.06,10811.12,104.16,0,0,4.67,4.67,CL IGLESIA 0014
3247406UK5334N,1,Residencial,0,50964.20,15641.71,35322.49,214.05,0,0,0,0,UR SERR PLAYA S 6R 0062
5123906UK5352S,1,Residencial,0,104013.53,18954.14,85059.39,436.86,0,0,0,0,UR SERR PLAYA SJ 0072
3552313UK5335S,1,Residencial,0,69793.30,14050.52,55742.78,293.13,0,0,0,0,UR SERR PLAYA S 6R 0183
3547211UK5334N,1,Residencial,0,46701.75,13295.29,33406.46,196.15,0,0,0,0,UR SERR PLAYA S 6R 0146
3748809UK5334N,1,Residencial,0,85593.23,12153.68,73439.55,359.49,0,0,2,2,UR SERR PLAYA S 7R 0218
4357103UK5345N,1,Residencial,0,61519.29,13165.31,48353.98,258.38,0,0,0,0,UR SERR PLAYA S 8R 0352
4447218UK5344N,1,Residencial,0,44805.15,14050.52,30754.63,188.18,0,0,0,0,UR SERR PLAYA S 7R 0448
4556417UK5345N,1,Residencial,0,62556.02,10889.14,51666.88,262.74,0,0,7,7,UR SERR PLAYA S 8R 0408
4821319UK5342S,1,Residencial,0,58753.52,18462.37,40291.15,246.76,0,0,0,0,UR SERR PLAYA SD 0025
3543816UK5334S,1,Residencial,0,72724.45,17513.96,55210.49,305.44,0,0,0.08,0.08,UR SERR PLAYA S 6R 0006
4152635UK5345S,1,Residencial,0,75799.52,10548.40,65251.12,318.36,0,0,0,0,UR SERR PLAYA S 8R 0336
3828612UK5332N,1,Residencial,0,92068.11,12682.68,79385.43,386.69,0,0,2,2,UR SERR PLAYA S3 0173
5022404UK5352S,1,Residencial,0,61914.65,14415.82,47498.83,260.04,0,0,0,0,UR SERR PLAYA SC 0039
5421526UK5352S,1,Residencial,0,93585.60,20752.61,72832.99,393.06,0,0,0,0,UR SERR PLAYA SJ 0028
4918820UK5341N,1,Residencial,0,44867.33,17197.81,27669.52,188.44,0,0,0,0,UR SERR PLAYA SG 0012
3252609UK5335S,1,Residencial,0,51221.31,14661.70,36559.61,215.13,0,0,0,0,UR SERR PLAYA S 6R 0133
5123912UK5352S,1,Residencial,0,58914.59,13291.78,45622.81,247.44,0,0,0,0,UR SERR PLAYA SJ 0066
2369303UK5326N,1,Residencial,0,47882.72,17863.20,30019.52,201.11,0,0,0,0,CL GRANADILLO 0002
4152606UK5345S,1,Residencial,0,65555.84,13906.48,51649.36,275.33,0,0,0,0,UR SERR PLAYA S 8R 0366
3222428UK5332S,1,Residencial,0,108337.78,17880.68,90457.10,455.02,0,0,0,0,CL CABO DE SAN ROQUE 0209
3949604UK5334N,1,Residencial,0,28280.43,2810.08,25470.35,118.78,0,0,0,0,UR SERR PLAYA S 8R 0028
3543807UK5334S,1,Residencial,0,108837.72,18207.36,90630.36,457.12,0,0,0,0,UR SERR PLAYA S 6R 0076
4421140UK5342S,1,Residencial,0,36107.67,2704.69,33402.98,151.65,0,0,4,4,AV PLAYA 0058
4224906UK5342S,1,Residencial,0,101721.43,14807.13,86914.30,427.23,0,0,3,3,UR SERR PLAYA S1 0087
4127221UK5342N,1,Residencial,0,64000.67,14030.13,49970.54,268.80,0,0,0,0,UR SERR PLAYA S3 0183
2070704UK5327S,1,Residencial,0,42979.06,9940.73,33038.33,180.51,0,0,0,0,CR TALAVERA-SM VALDEIGLESIAS 0013
4331437UK5343S,1,Residencial,0,215324.99,13995.70,201329.29,904.36,0,0,6,6,UR SERR PLAYA S4 0063
4421116UK5342S,1,Residencial,0,31649.20,2845.22,28803.98,132.93,0,0,0,0,AV PLAYA 0016
5126911UK5352N,1,Residencial,0,82712.10,13966.18,68745.92,347.39,0,0,2,2,UR SERR PLAYA SI 0039
3156902UK5335N,1,Residencial,0,46489.04,10249.84,36239.20,195.25,0,0,5,5,UR SERR PLAYA S 6R 0115
2570206UK5327S,1,Residencial,0,41132.91,10518.37,30614.54,172.76,0,0,0,0,CL IGLESIA 0012
2370410UK5327S,1,Residencial,0,30579.13,4147.22,26431.91,128.43,0,0,0.83,0.83,CL JUAN CARLOS I 0009
5020403UK5352S,1,Residencial,0,76621.83,19195.34,57426.49,321.81,0,0,0,0,UR SERR PLAYA SE 0031
4624765UK5342S,1,Residencial,0,19140.68,8008.79,11131.89,80.39,0,0,0.5,0.5,CL MAR ALBORAN 0009
3722716UK5332S,1,Residencial,0,50962.48,13636.70,37325.78,214.04,0,0,0,0,UR SERR PLAYA S1 0069
4224902UK5342S,1,Residencial,0,63418.81,14531.74,48887.07,266.36,0,0,0,0,UR SERR PLAYA S1 0083
5123927UK5352S,1,Residencial,0,60221.44,16537.44,43684.00,252.93,0,0,0,0,UR SERR PLAYA SH 0024
3921110UK5332S,1,Residencial,0,117709.07,15849.67,101859.40,494.38,0,0,1.04,1.04,UR SERR PLAYA S1 0024
2472618UK5327S,1,Residencial,0,60073.64,8075.51,51998.13,252.31,0,0,0.14,0.14,CJ OLIVILLA 0001
4220603UK5342S,2,Residencial,0,133679.90,29857.32,103822.58,561.46,0,0,4,2,UR SERR PLAYA SB 0010
2670126UK5327S,1,Residencial,0,3753.01,1733.46,2019.55,15.76,0,0,0,0,CL ABAJO 0025
3632419UK5333S,1,Residencial,0,75106.64,16262.77,58843.87,315.45,0,0,0,0,UR SERR PLAYA S5 0198
4556415UK5345N,1,Residencial,0,42128.28,12936.99,29191.29,176.94,0,0,1,1,UR SERR PLAYA S 8R 0406
4624759UK5342S,1,Residencial,0,23687.41,5971.45,17715.96,99.49,0,0,0,0,CL MAR ALBORAN 0117
3737406UK5333N,1,Residencial,0,73991.77,16090.64,57901.13,310.77,0,0,0,0,UR SERR PLAYA S5 0230
3615308UK5331N,1,Residencial,0,32931.90,14261.27,18670.63,138.31,0,0,0,0,UR SERR PLAYA S2 0270
5123940UK5352S,1,Residencial,0,157604.40,14837.34,142767.06,661.94,0,0,3,3,UR SERR PLAYA SH 0052
3737422UK5333N,1,Residencial,0,88398.32,16188.99,72209.33,371.27,0,0,0,0,UR SERR PLAYA S5 0214
4558416UK5345N,1,Residencial,0,63213.97,14254.24,48959.73,265.50,0,0,1,1,UR SERR PLAYA S 8R 0481
